instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_celsius,atemp_celsius,hum_percent,windspeed_kmh,temp_bin,humidity_bin,is_weekend,month,year,windspeed_bin,time_period
127,2011-01-06,spring,2011,1,12,0,Friday,1,1,0.26,0.2879,0.35,0.0,6,78,84,10.66,14.395,35.0,0.0,10-20°C,25-50%,False,1,2011,,Morning (6-12)
128,2011-01-06,spring,2011,1,13,0,Friday,1,1,0.26,0.2727,0.35,0.1045,12,55,67,10.66,13.635,35.0,7.0015,10-20°C,25-50%,False,1,2011,0-10 kmh,Afternoon (12-18)
129,2011-01-06,spring,2011,1,14,0,Friday,1,1,0.28,0.2727,0.36,0.1642,11,59,70,11.48,13.635,36.0,11.0014,10-20°C,25-50%,False,1,2011,0-10 kmh,Afternoon (12-18)
130,2011-01-06,spring,2011,1,15,0,Friday,1,1,0.28,0.2727,0.36,0.0,8,54,62,11.48,13.635,36.0,0.0,10-20°C,25-50%,False,1,2011,,Afternoon (12-18)
131,2011-01-06,spring,2011,1,16,0,Friday,1,1,0.26,0.2576,0.38,0.1642,12,74,86,10.66,12.879999999999999,38.0,11.0014,10-20°C,25-50%,False,1,2011,0-10 kmh,Afternoon (12-18)
132,2011-01-06,spring,2011,1,17,0,Friday,1,1,0.22,0.2273,0.51,0.1642,9,163,172,9.02,11.365,51.0,11.0014,0-10°C,50-75%,False,1,2011,0-10 kmh,Afternoon (12-18)
133,2011-01-06,spring,2011,1,18,0,Friday,1,1,0.22,0.2273,0.51,0.1343,5,158,163,9.02,11.365,51.0,8.9981,0-10°C,50-75%,False,1,2011,0-10 kmh,Afternoon (12-18)
134,2011-01-06,spring,2011,1,19,0,Friday,1,1,0.22,0.2576,0.55,0.0896,3,109,112,9.02,12.879999999999999,55.00000000000001,6.0032,0-10°C,50-75%,False,1,2011,0-10 kmh,Evening (18-24)
135,2011-01-06,spring,2011,1,20,0,Friday,1,1,0.2,0.2121,0.51,0.1642,3,66,69,8.200000000000001,10.605,51.0,11.0014,0-10°C,50-75%,False,1,2011,0-10 kmh,Evening (18-24)
136,2011-01-06,spring,2011,1,21,0,Friday,1,2,0.22,0.2121,0.55,0.2239,0,48,48,9.02,10.605,55.00000000000001,15.001299999999999,0-10°C,50-75%,False,1,2011,0-10 kmh,Evening (18-24)
137,2011-01-06,spring,2011,1,22,0,Friday,1,2,0.22,0.2121,0.51,0.2836,1,51,52,9.02,10.605,51.0,19.0012,0-10°C,50-75%,False,1,2011,0-10 kmh,Evening (18-24)
138,2011-01-06,spring,2011,1,23,0,Friday,1,2,0.2,0.197,0.59,0.194,4,19,23,8.200000000000001,9.85,59.0,12.998000000000001,0-10°C,50-75%,False,1,2011,0-10 kmh,Evening (18-24)
139,2011-01-07,spring,2011,1,0,0,Saturday,1,2,0.2,0.197,0.64,0.194,4,13,17,8.200000000000001,9.85,64.0,12.998000000000001,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
140,2011-01-07,spring,2011,1,1,0,Saturday,1,2,0.2,0.197,0.69,0.2239,2,5,7,8.200000000000001,9.85,69.0,15.001299999999999,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
141,2011-01-07,spring,2011,1,2,0,Saturday,1,2,0.2,0.197,0.69,0.2239,0,1,1,8.200000000000001,9.85,69.0,15.001299999999999,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
142,2011-01-07,spring,2011,1,4,0,Saturday,1,2,0.2,0.2121,0.69,0.1343,0,1,1,8.200000000000001,10.605,69.0,8.9981,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
143,2011-01-07,spring,2011,1,5,0,Saturday,1,3,0.22,0.2727,0.55,0.0,0,5,5,9.02,13.635,55.00000000000001,0.0,0-10°C,50-75%,True,1,2011,,Night (0-6)
144,2011-01-07,spring,2011,1,6,0,Saturday,1,2,0.2,0.2576,0.69,0.0,8,26,34,8.200000000000001,12.879999999999999,69.0,0.0,0-10°C,50-75%,True,1,2011,,Night (0-6)
145,2011-01-07,spring,2011,1,7,0,Saturday,1,1,0.2,0.2121,0.69,0.1343,8,76,84,8.200000000000001,10.605,69.0,8.9981,0-10°C,50-75%,True,1,2011,0-10 kmh,Morning (6-12)
146,2011-01-07,spring,2011,1,8,0,Saturday,1,1,0.2,0.197,0.51,0.2537,20,190,210,8.200000000000001,9.85,51.0,16.997899999999998,0-10°C,50-75%,True,1,2011,0-10 kmh,Morning (6-12)
147,2011-01-07,spring,2011,1,9,0,Saturday,1,1,0.2,0.1818,0.47,0.2985,9,125,134,8.200000000000001,9.09,47.0,19.999499999999998,0-10°C,25-50%,True,1,2011,0-10 kmh,Morning (6-12)
148,2011-01-07,spring,2011,1,10,0,Saturday,1,1,0.22,0.197,0.37,0.3284,16,47,63,9.02,9.85,37.0,22.0028,0-10°C,25-50%,True,1,2011,20-30 kmh,Morning (6-12)
149,2011-01-07,spring,2011,1,11,0,Saturday,1,2,0.2,0.197,0.4,0.2239,19,48,67,8.200000000000001,9.85,40.0,15.001299999999999,0-10°C,25-50%,True,1,2011,0-10 kmh,Morning (6-12)
150,2011-01-07,spring,2011,1,12,0,Saturday,1,2,0.2,0.197,0.37,0.2537,9,50,59,8.200000000000001,9.85,37.0,16.997899999999998,0-10°C,25-50%,True,1,2011,0-10 kmh,Morning (6-12)
151,2011-01-07,spring,2011,1,13,0,Saturday,1,2,0.2,0.1818,0.37,0.2836,9,64,73,8.200000000000001,9.09,37.0,19.0012,0-10°C,25-50%,True,1,2011,0-10 kmh,Afternoon (12-18)
152,2011-01-07,spring,2011,1,14,0,Saturday,1,2,0.2,0.197,0.4,0.2537,7,43,50,8.200000000000001,9.85,40.0,16.997899999999998,0-10°C,25-50%,True,1,2011,0-10 kmh,Afternoon (12-18)
153,2011-01-07,spring,2011,1,15,0,Saturday,1,2,0.2,0.2121,0.37,0.1642,9,63,72,8.200000000000001,10.605,37.0,11.0014,0-10°C,25-50%,True,1,2011,0-10 kmh,Afternoon (12-18)
154,2011-01-07,spring,2011,1,16,0,Saturday,1,2,0.2,0.2121,0.37,0.1642,5,82,87,8.200000000000001,10.605,37.0,11.0014,0-10°C,25-50%,True,1,2011,0-10 kmh,Afternoon (12-18)
155,2011-01-07,spring,2011,1,17,0,Saturday,1,2,0.2,0.2576,0.37,0.0,9,178,187,8.200000000000001,12.879999999999999,37.0,0.0,0-10°C,25-50%,True,1,2011,,Afternoon (12-18)
156,2011-01-07,spring,2011,1,18,0,Saturday,1,1,0.2,0.2273,0.4,0.0896,7,116,123,8.200000000000001,11.365,40.0,6.0032,0-10°C,25-50%,True,1,2011,0-10 kmh,Afternoon (12-18)
157,2011-01-07,spring,2011,1,19,0,Saturday,1,1,0.16,0.197,0.55,0.0896,3,92,95,6.5600000000000005,9.85,55.00000000000001,6.0032,0-10°C,50-75%,True,1,2011,0-10 kmh,Evening (18-24)
158,2011-01-07,spring,2011,1,20,0,Saturday,1,1,0.18,0.2121,0.47,0.1045,1,50,51,7.38,10.605,47.0,7.0015,0-10°C,25-50%,True,1,2011,0-10 kmh,Evening (18-24)
159,2011-01-07,spring,2011,1,21,0,Saturday,1,1,0.18,0.197,0.47,0.1343,0,39,39,7.38,9.85,47.0,8.9981,0-10°C,25-50%,True,1,2011,0-10 kmh,Evening (18-24)
160,2011-01-07,spring,2011,1,22,0,Saturday,1,2,0.18,0.197,0.43,0.1642,2,34,36,7.38,9.85,43.0,11.0014,0-10°C,25-50%,True,1,2011,0-10 kmh,Evening (18-24)
161,2011-01-07,spring,2011,1,23,0,Saturday,1,2,0.18,0.197,0.51,0.1642,1,14,15,7.38,9.85,51.0,11.0014,0-10°C,50-75%,True,1,2011,0-10 kmh,Evening (18-24)
162,2011-01-08,spring,2011,1,0,0,Sunday,0,2,0.18,0.197,0.51,0.1642,1,24,25,7.38,9.85,51.0,11.0014,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
163,2011-01-08,spring,2011,1,1,0,Sunday,0,2,0.18,0.2121,0.55,0.0896,1,15,16,7.38,10.605,55.00000000000001,6.0032,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
164,2011-01-08,spring,2011,1,2,0,Sunday,0,2,0.18,0.2424,0.55,0.0,3,13,16,7.38,12.120000000000001,55.00000000000001,0.0,0-10°C,50-75%,True,1,2011,,Night (0-6)
165,2011-01-08,spring,2011,1,3,0,Sunday,0,3,0.18,0.197,0.55,0.1642,0,7,7,7.38,9.85,55.00000000000001,11.0014,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
166,2011-01-08,spring,2011,1,4,0,Sunday,0,3,0.18,0.197,0.55,0.1642,0,1,1,7.38,9.85,55.00000000000001,11.0014,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
167,2011-01-08,spring,2011,1,5,0,Sunday,0,2,0.16,0.1667,0.74,0.1642,0,5,5,6.5600000000000005,8.334999999999999,74.0,11.0014,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
168,2011-01-08,spring,2011,1,6,0,Sunday,0,2,0.16,0.1667,0.74,0.1642,0,2,2,6.5600000000000005,8.334999999999999,74.0,11.0014,0-10°C,50-75%,True,1,2011,0-10 kmh,Night (0-6)
169,2011-01-08,spring,2011,1,7,0,Sunday,0,2,0.16,0.1818,0.74,0.1045,1,8,9,6.5600000000000005,9.09,74.0,7.0015,0-10°C,50-75%,True,1,2011,0-10 kmh,Morning (6-12)
170,2011-01-08,spring,2011,1,8,0,Sunday,0,3,0.16,0.1818,0.93,0.1045,0,15,15,6.5600000000000005,9.09,93.0,7.0015,0-10°C,75-100%,True,1,2011,0-10 kmh,Morning (6-12)
171,2011-01-08,spring,2011,1,9,0,Sunday,0,3,0.16,0.1818,0.93,0.1045,0,20,20,6.5600000000000005,9.09,93.0,7.0015,0-10°C,75-100%,True,1,2011,0-10 kmh,Morning (6-12)
172,2011-01-08,spring,2011,1,10,0,Sunday,0,2,0.18,0.197,0.8,0.1642,5,56,61,7.38,9.85,80.0,11.0014,0-10°C,75-100%,True,1,2011,0-10 kmh,Morning (6-12)
173,2011-01-08,spring,2011,1,11,0,Sunday,0,2,0.2,0.1818,0.69,0.3881,2,60,62,8.200000000000001,9.09,69.0,26.0027,0-10°C,50-75%,True,1,2011,20-30 kmh,Morning (6-12)
174,2011-01-08,spring,2011,1,12,0,Sunday,0,2,0.2,0.1818,0.59,0.3582,8,90,98,8.200000000000001,9.09,59.0,23.9994,0-10°C,50-75%,True,1,2011,20-30 kmh,Morning (6-12)
175,2011-01-08,spring,2011,1,13,0,Sunday,0,1,0.2,0.1818,0.44,0.3284,7,95,102,8.200000000000001,9.09,44.0,22.0028,0-10°C,25-50%,True,1,2011,20-30 kmh,Afternoon (12-18)
176,2011-01-08,spring,2011,1,14,0,Sunday,0,1,0.2,0.1667,0.32,0.4925,12,83,95,8.200000000000001,8.334999999999999,32.0,32.9975,0-10°C,25-50%,True,1,2011,20-30 kmh,Afternoon (12-18)
177,2011-01-08,spring,2011,1,15,0,Sunday,0,1,0.2,0.1667,0.32,0.4478,5,69,74,8.200000000000001,8.334999999999999,32.0,30.002599999999997,0-10°C,25-50%,True,1,2011,20-30 kmh,Afternoon (12-18)
178,2011-01-08,spring,2011,1,16,0,Sunday,0,1,0.18,0.1364,0.29,0.4478,8,68,76,7.38,6.819999999999999,28.999999999999996,30.002599999999997,0-10°C,25-50%,True,1,2011,20-30 kmh,Afternoon (12-18)
179,2011-01-08,spring,2011,1,17,0,Sunday,0,1,0.16,0.1212,0.37,0.5522,5,64,69,6.5600000000000005,6.0600000000000005,37.0,36.9974,0-10°C,25-50%,True,1,2011,20-30 kmh,Afternoon (12-18)
180,2011-01-08,spring,2011,1,18,0,Sunday,0,1,0.14,0.1212,0.39,0.2985,3,52,55,5.74,6.0600000000000005,39.0,19.999499999999998,0-10°C,25-50%,True,1,2011,0-10 kmh,Afternoon (12-18)
181,2011-01-08,spring,2011,1,19,0,Sunday,0,1,0.14,0.1212,0.36,0.2537,4,26,30,5.74,6.0600000000000005,36.0,16.997899999999998,0-10°C,25-50%,True,1,2011,0-10 kmh,Evening (18-24)
182,2011-01-08,spring,2011,1,20,0,Sunday,0,1,0.12,0.1212,0.36,0.2537,0,28,28,4.92,6.0600000000000005,36.0,16.997899999999998,0-10°C,25-50%,True,1,2011,0-10 kmh,Evening (18-24)
183,2011-01-08,spring,2011,1,21,0,Sunday,0,1,0.12,0.1061,0.39,0.3582,2,35,37,4.92,5.305,39.0,23.9994,0-10°C,25-50%,True,1,2011,20-30 kmh,Evening (18-24)
184,2011-01-08,spring,2011,1,22,0,Sunday,0,1,0.12,0.1061,0.36,0.3881,1,33,34,4.92,5.305,36.0,26.0027,0-10°C,25-50%,True,1,2011,20-30 kmh,Evening (18-24)
185,2011-01-08,spring,2011,1,23,0,Sunday,0,1,0.1,0.0606,0.39,0.4478,0,22,22,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0-10°C,25-50%,True,1,2011,20-30 kmh,Evening (18-24)
186,2011-01-09,spring,2011,1,0,0,Monday,0,1,0.1,0.0758,0.42,0.3881,1,24,25,4.1000000000000005,3.7900000000000005,42.0,26.0027,0-10°C,25-50%,False,1,2011,20-30 kmh,Night (0-6)
187,2011-01-09,spring,2011,1,1,0,Monday,0,1,0.1,0.0606,0.42,0.4627,0,12,12,4.1000000000000005,3.0300000000000002,42.0,31.0009,0-10°C,25-50%,False,1,2011,20-30 kmh,Night (0-6)
188,2011-01-09,spring,2011,1,2,0,Monday,0,1,0.1,0.0606,0.46,0.4627,0,11,11,4.1000000000000005,3.0300000000000002,46.0,31.0009,0-10°C,25-50%,False,1,2011,20-30 kmh,Night (0-6)
189,2011-01-09,spring,2011,1,3,0,Monday,0,1,0.1,0.0758,0.46,0.4179,0,4,4,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0-10°C,25-50%,False,1,2011,20-30 kmh,Night (0-6)
190,2011-01-09,spring,2011,1,4,0,Monday,0,1,0.08,0.0909,0.53,0.194,0,1,1,3.2800000000000002,4.545,53.0,12.998000000000001,0-10°C,50-75%,False,1,2011,0-10 kmh,Night (0-6)
191,2011-01-09,spring,2011,1,5,0,Monday,0,1,0.08,0.0909,0.53,0.194,0,1,1,3.2800000000000002,4.545,53.0,12.998000000000001,0-10°C,50-75%,False,1,2011,0-10 kmh,Night (0-6)
192,2011-01-09,spring,2011,1,6,0,Monday,0,1,0.1,0.0909,0.49,0.2836,0,1,1,4.1000000000000005,4.545,49.0,19.0012,0-10°C,25-50%,False,1,2011,0-10 kmh,Night (0-6)
193,2011-01-09,spring,2011,1,7,0,Monday,0,1,0.08,0.0909,0.53,0.194,1,5,6,3.2800000000000002,4.545,53.0,12.998000000000001,0-10°C,50-75%,False,1,2011,0-10 kmh,Morning (6-12)
194,2011-01-09,spring,2011,1,8,0,Monday,0,1,0.1,0.0909,0.49,0.2836,0,10,10,4.1000000000000005,4.545,49.0,19.0012,0-10°C,25-50%,False,1,2011,0-10 kmh,Morning (6-12)
195,2011-01-09,spring,2011,1,9,0,Monday,0,1,0.12,0.0758,0.46,0.5224,0,19,19,4.92,3.7900000000000005,46.0,35.0008,0-10°C,25-50%,False,1,2011,20-30 kmh,Morning (6-12)
196,2011-01-09,spring,2011,1,10,0,Monday,0,1,0.14,0.1061,0.43,0.3881,0,49,49,5.74,5.305,43.0,26.0027,0-10°C,25-50%,False,1,2011,20-30 kmh,Morning (6-12)
197,2011-01-09,spring,2011,1,11,0,Monday,0,1,0.16,0.1212,0.4,0.5224,2,47,49,6.5600000000000005,6.0600000000000005,40.0,35.0008,0-10°C,25-50%,False,1,2011,20-30 kmh,Morning (6-12)
198,2011-01-09,spring,2011,1,12,0,Monday,0,1,0.18,0.1364,0.37,0.4478,4,79,83,7.38,6.819999999999999,37.0,30.002599999999997,0-10°C,25-50%,False,1,2011,20-30 kmh,Morning (6-12)
199,2011-01-09,spring,2011,1,13,0,Monday,0,1,0.2,0.1667,0.34,0.4478,6,69,75,8.200000000000001,8.334999999999999,34.0,30.002599999999997,0-10°C,25-50%,False,1,2011,20-30 kmh,Afternoon (12-18)
200,2011-01-09,spring,2011,1,14,0,Monday,0,1,0.22,0.1818,0.32,0.4627,8,64,72,9.02,9.09,32.0,31.0009,0-10°C,25-50%,False,1,2011,20-30 kmh,Afternoon (12-18)
201,2011-01-09,spring,2011,1,15,0,Monday,0,1,0.22,0.197,0.35,0.3582,5,77,82,9.02,9.85,35.0,23.9994,0-10°C,25-50%,False,1,2011,20-30 kmh,Afternoon (12-18)
202,2011-01-09,spring,2011,1,16,0,Monday,0,1,0.2,0.1667,0.34,0.4478,13,79,92,8.200000000000001,8.334999999999999,34.0,30.002599999999997,0-10°C,25-50%,False,1,2011,20-30 kmh,Afternoon (12-18)
203,2011-01-09,spring,2011,1,17,0,Monday,0,1,0.18,0.1515,0.37,0.3881,3,59,62,7.38,7.575,37.0,26.0027,0-10°C,25-50%,False,1,2011,20-30 kmh,Afternoon (12-18)
204,2011-01-09,spring,2011,1,18,0,Monday,0,1,0.16,0.1364,0.4,0.3284,4,44,48,6.5600000000000005,6.819999999999999,40.0,22.0028,0-10°C,25-50%,False,1,2011,20-30 kmh,Afternoon (12-18)
205,2011-01-09,spring,2011,1,19,0,Monday,0,1,0.16,0.1364,0.43,0.3284,1,40,41,6.5600000000000005,6.819999999999999,43.0,22.0028,0-10°C,25-50%,False,1,2011,20-30 kmh,Evening (18-24)
206,2011-01-09,spring,2011,1,20,0,Monday,0,1,0.14,0.1212,0.46,0.2537,0,38,38,5.74,6.0600000000000005,46.0,16.997899999999998,0-10°C,25-50%,False,1,2011,0-10 kmh,Evening (18-24)
207,2011-01-09,spring,2011,1,21,0,Monday,0,1,0.14,0.1061,0.46,0.4179,1,19,20,5.74,5.305,46.0,27.999299999999998,0-10°C,25-50%,False,1,2011,20-30 kmh,Evening (18-24)
208,2011-01-09,spring,2011,1,22,0,Monday,0,1,0.14,0.1212,0.46,0.2985,5,10,15,5.74,6.0600000000000005,46.0,19.999499999999998,0-10°C,25-50%,False,1,2011,0-10 kmh,Evening (18-24)
209,2011-01-09,spring,2011,1,23,0,Monday,0,1,0.12,0.1364,0.5,0.194,0,6,6,4.92,6.819999999999999,50.0,12.998000000000001,0-10°C,25-50%,False,1,2011,0-10 kmh,Evening (18-24)
210,2011-01-10,spring,2011,1,0,0,Tuesday,1,1,0.12,0.1212,0.5,0.2836,2,3,5,4.92,6.0600000000000005,50.0,19.0012,0-10°C,25-50%,False,1,2011,0-10 kmh,Night (0-6)
211,2011-01-10,spring,2011,1,1,0,Tuesday,1,1,0.12,0.1212,0.5,0.2836,1,0,1,4.92,6.0600000000000005,50.0,19.0012,0-10°C,25-50%,False,1,2011,0-10 kmh,Night (0-6)
212,2011-01-10,spring,2011,1,2,0,Tuesday,1,1,0.12,0.1212,0.5,0.2239,0,3,3,4.92,6.0600000000000005,50.0,15.001299999999999,0-10°C,25-50%,False,1,2011,0-10 kmh,Night (0-6)
213,2011-01-10,spring,2011,1,3,0,Tuesday,1,1,0.12,0.1212,0.5,0.2239,0,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0-10°C,25-50%,False,1,2011,0-10 kmh,Night (0-6)
214,2011-01-10,spring,2011,1,4,0,Tuesday,1,1,0.1,0.1212,0.54,0.1343,1,2,3,4.1000000000000005,6.0600000000000005,54.0,8.9981,0-10°C,50-75%,False,1,2011,0-10 kmh,Night (0-6)
215,2011-01-10,spring,2011,1,5,0,Tuesday,1,1,0.1,0.1061,0.54,0.2537,0,3,3,4.1000000000000005,5.305,54.0,16.997899999999998,0-10°C,50-75%,False,1,2011,0-10 kmh,Night (0-6)
216,2011-01-10,spring,2011,1,6,0,Tuesday,1,1,0.12,0.1212,0.5,0.2836,0,31,31,4.92,6.0600000000000005,50.0,19.0012,0-10°C,25-50%,False,1,2011,0-10 kmh,Night (0-6)
217,2011-01-10,spring,2011,1,7,0,Tuesday,1,1,0.12,0.1212,0.5,0.2239,2,75,77,4.92,6.0600000000000005,50.0,15.001299999999999,0-10°C,25-50%,False,1,2011,0-10 kmh,Morning (6-12)
218,2011-01-10,spring,2011,1,8,0,Tuesday,1,2,0.12,0.1212,0.5,0.2836,4,184,188,4.92,6.0600000000000005,50.0,19.0012,0-10°C,25-50%,False,1,2011,0-10 kmh,Morning (6-12)
219,2011-01-10,spring,2011,1,9,0,Tuesday,1,2,0.14,0.1212,0.5,0.2537,2,92,94,5.74,6.0600000000000005,50.0,16.997899999999998,0-10°C,25-50%,False,1,2011,0-10 kmh,Morning (6-12)
220,2011-01-10,spring,2011,1,10,0,Tuesday,1,2,0.14,0.1212,0.5,0.2985,0,31,31,5.74,6.0600000000000005,50.0,19.999499999999998,0-10°C,25-50%,False,1,2011,0-10 kmh,Morning (6-12)
221,2011-01-10,spring,2011,1,11,0,Tuesday,1,2,0.16,0.1364,0.47,0.2836,2,28,30,6.5600000000000005,6.819999999999999,47.0,19.0012,0-10°C,25-50%,False,1,2011,0-10 kmh,Morning (6-12)
222,2011-01-10,spring,2011,1,12,0,Tuesday,1,2,0.2,0.1818,0.4,0.2836,5,47,52,8.200000000000001,9.09,40.0,19.0012,0-10°C,25-50%,False,1,2011,0-10 kmh,Morning (6-12)
223,2011-01-10,spring,2011,1,13,0,Tuesday,1,2,0.2,0.1818,0.4,0.2836,4,50,54,8.200000000000001,9.09,40.0,19.0012,0-10°C,25-50%,False,1,2011,0-10 kmh,Afternoon (12-18)
224,2011-01-10,spring,2011,1,14,0,Tuesday,1,2,0.2,0.197,0.4,0.2239,0,47,47,8.200000000000001,9.85,40.0,15.001299999999999,0-10°C,25-50%,False,1,2011,0-10 kmh,Afternoon (12-18)
225,2011-01-10,spring,2011,1,15,0,Tuesday,1,2,0.2,0.197,0.4,0.2239,2,43,45,8.200000000000001,9.85,40.0,15.001299999999999,0-10°C,25-50%,False,1,2011,0-10 kmh,Afternoon (12-18)
226,2011-01-10,spring,2011,1,16,0,Tuesday,1,1,0.2,0.2121,0.4,0.1343,4,70,74,8.200000000000001,10.605,40.0,8.9981,0-10°C,25-50%,False,1,2011,0-10 kmh,Afternoon (12-18)
227,2011-01-10,spring,2011,1,17,0,Tuesday,1,1,0.2,0.2273,0.4,0.1045,4,174,178,8.200000000000001,11.365,40.0,7.0015,0-10°C,25-50%,False,1,2011,0-10 kmh,Afternoon (12-18)
228,2011-01-10,spring,2011,1,18,0,Tuesday,1,1,0.2,0.197,0.4,0.2239,1,154,155,8.200000000000001,9.85,40.0,15.001299999999999,0-10°C,25-50%,False,1,2011,0-10 kmh,Afternoon (12-18)
229,2011-01-10,spring,2011,1,19,0,Tuesday,1,1,0.16,0.1667,0.47,0.1642,3,92,95,6.5600000000000005,8.334999999999999,47.0,11.0014,0-10°C,25-50%,False,1,2011,0-10 kmh,Evening (18-24)
230,2011-01-10,spring,2011,1,20,0,Tuesday,1,1,0.16,0.1667,0.5,0.1642,1,73,74,6.5600000000000005,8.334999999999999,50.0,11.0014,0-10°C,25-50%,False,1,2011,0-10 kmh,Evening (18-24)
231,2011-01-10,spring,2011,1,21,0,Tuesday,1,1,0.14,0.1364,0.59,0.194,1,37,38,5.74,6.819999999999999,59.0,12.998000000000001,0-10°C,50-75%,False,1,2011,0-10 kmh,Evening (18-24)
232,2011-01-10,spring,2011,1,22,0,Tuesday,1,1,0.14,0.1515,0.59,0.1642,2,22,24,5.74,7.575,59.0,11.0014,0-10°C,50-75%,False,1,2011,0-10 kmh,Evening (18-24)
233,2011-01-10,spring,2011,1,23,0,Tuesday,1,1,0.14,0.1515,0.59,0.1642,0,18,18,5.74,7.575,59.0,11.0014,0-10°C,50-75%,False,1,2011,0-10 kmh,Evening (18-24)
234,2011-01-11,spring,2011,1,0,0,Wednesday,1,1,0.14,0.1667,0.59,0.1045,2,10,12,5.74,8.334999999999999,59.0,7.0015,0-10°C,50-75%,False,1,2011,0-10 kmh,Night (0-6)
235,2011-01-11,spring,2011,1,1,0,Wednesday,1,1,0.14,0.1515,0.59,0.1642,0,3,3,5.74,7.575,59.0,11.0014,0-10°C,50-75%,False,1,2011,0-10 kmh,Night (0-6)
236,2011-01-11,spring,2011,1,2,0,Wednesday,1,2,0.16,0.1515,0.55,0.194,0,3,3,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0-10°C,50-75%,False,1,2011,0-10 kmh,Night (0-6)
237,2011-01-11,spring,2011,1,5,0,Wednesday,1,2,0.16,0.1818,0.55,0.1343,0,6,6,6.5600000000000005,9.09,55.00000000000001,8.9981,0-10°C,50-75%,False,1,2011,0-10 kmh,Night (0-6)
238,2011-01-11,spring,2011,1,6,0,Wednesday,1,2,0.16,0.1818,0.55,0.1343,0,27,27,6.5600000000000005,9.09,55.00000000000001,8.9981,0-10°C,50-75%,False,1,2011,0-10 kmh,Night (0-6)
239,2011-01-11,spring,2011,1,7,0,Wednesday,1,2,0.16,0.2273,0.55,0.0,2,97,99,6.5600000000000005,11.365,55.00000000000001,0.0,0-10°C,50-75%,False,1,2011,,Morning (6-12)
240,2011-01-11,spring,2011,1,8,0,Wednesday,1,2,0.18,0.2121,0.51,0.0896,3,214,217,7.38,10.605,51.0,6.0032,0-10°C,50-75%,False,1,2011,0-10 kmh,Morning (6-12)
241,2011-01-11,spring,2011,1,9,0,Wednesday,1,2,0.18,0.197,0.51,0.1642,3,127,130,7.38,9.85,51.0,11.0014,0-10°C,50-75%,False,1,2011,0-10 kmh,Morning (6-12)
242,2011-01-11,spring,2011,1,10,0,Wednesday,1,2,0.2,0.2121,0.51,0.1642,3,51,54,8.200000000000001,10.605,51.0,11.0014,0-10°C,50-75%,False,1,2011,0-10 kmh,Morning (6-12)
243,2011-01-11,spring,2011,1,11,0,Wednesday,1,2,0.2,0.2121,0.47,0.1343,4,31,35,8.200000000000001,10.605,47.0,8.9981,0-10°C,25-50%,False,1,2011,0-10 kmh,Morning (6-12)
244,2011-01-11,spring,2011,1,12,0,Wednesday,1,2,0.2,0.2273,0.51,0.1045,2,55,57,8.200000000000001,11.365,51.0,7.0015,0-10°C,50-75%,False,1,2011,0-10 kmh,Morning (6-12)
245,2011-01-11,spring,2011,1,13,0,Wednesday,1,2,0.2,0.2273,0.59,0.0896,6,46,52,8.200000000000001,11.365,59.0,6.0032,0-10°C,50-75%,False,1,2011,0-10 kmh,Afternoon (12-18)
246,2011-01-11,spring,2011,1,14,0,Wednesday,1,2,0.2,0.2273,0.59,0.0896,3,60,63,8.200000000000001,11.365,59.0,6.0032,0-10°C,50-75%,False,1,2011,0-10 kmh,Afternoon (12-18)
247,2011-01-11,spring,2011,1,15,0,Wednesday,1,2,0.16,0.197,0.8,0.0896,2,45,47,6.5600000000000005,9.85,80.0,6.0032,0-10°C,75-100%,False,1,2011,0-10 kmh,Afternoon (12-18)
248,2011-01-11,spring,2011,1,16,0,Wednesday,1,2,0.16,0.1515,0.86,0.2239,4,72,76,6.5600000000000005,7.575,86.0,15.001299999999999,0-10°C,75-100%,False,1,2011,0-10 kmh,Afternoon (12-18)
249,2011-01-11,spring,2011,1,17,0,Wednesday,1,2,0.16,0.1515,0.86,0.2239,6,130,136,6.5600000000000005,7.575,86.0,15.001299999999999,0-10°C,75-100%,False,1,2011,0-10 kmh,Afternoon (12-18)
250,2011-01-11,spring,2011,1,18,0,Wednesday,1,3,0.16,0.1818,0.93,0.1045,1,94,95,6.5600000000000005,9.09,93.0,7.0015,0-10°C,75-100%,False,1,2011,0-10 kmh,Afternoon (12-18)
